step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
476,PAYMENT,6133.06,C1632158114,3296.0,0.0,M2068898927,0.0,0.0,0,0
476,CASH_OUT,479326.74,C1682517016,0.0,0.0,C442198906,2514544.62,2993871.37,0,0
476,PAYMENT,45247.98,C682355527,0.0,0.0,M1115794872,0.0,0.0,0,0
476,CASH_IN,340906.14,C2130443438,508652.0,849558.14,C89186505,12833.24,0.0,0,0
476,CASH_OUT,40456.61,C1727512640,418438.28,377981.67,C437569786,211597.08,252053.69,0,0
476,TRANSFER,37394.15,C883298030,37394.15,0.0,C441954287,0.0,0.0,1,0
476,TRANSFER,1146381.44,C1637636459,1146381.44,0.0,C514013862,0.0,0.0,1,0
476,CASH_OUT,1048.63,C82858527,1048.63,0.0,C390897002,62895.35,63943.98,1,0
476,PAYMENT,8988.85,C27243120,7833.0,0.0,M717013071,0.0,0.0,0,0
476,TRANSFER,1048.63,C961613398,1048.63,0.0,C1939685950,0.0,0.0,1,0
476,CASH_OUT,37394.15,C534886270,37394.15,0.0,C998024073,281667.87,319062.02,1,0
476,CASH_OUT,109836.17,C1574458511,50675.0,0.0,C1674171606,0.0,109836.17,0,0
476,CASH_OUT,101625.21,C153546966,772.0,0.0,C1467627257,419037.84,520663.05,0,0
476,PAYMENT,39699.87,C2132652345,95186.43,55486.55,M702758239,0.0,0.0,0,0
476,CASH_IN,264670.93,C2090380705,8661.0,273331.93,C1435450383,9184.08,0.0,0,0
476,PAYMENT,10220.89,C239904285,91498.43,81277.54,M1481353006,0.0,0.0,0,0
476,PAYMENT,8187.28,C635374865,0.0,0.0,M922701601,0.0,0.0,0,0
476,TRANSFER,468599.79,C1023402674,468599.79,0.0,C1914393339,0.0,0.0,1,0
476,CASH_OUT,94084.23,C1168984640,0.0,0.0,C1730020049,552976.38,647060.62,0,0
476,CASH_OUT,57956.79,C1739274011,58688.0,731.21,C1603237678,0.0,57956.79,0,0
476,CASH_OUT,166397.37,C1256441053,31328.0,0.0,C1891029958,74121.13,240518.5,0,0
476,PAYMENT,5188.48,C649698241,0.0,0.0,M662878751,0.0,0.0,0,0
476,PAYMENT,19623.54,C981714242,0.0,0.0,M918890432,0.0,0.0,0,0
476,CASH_IN,74791.62,C1883180219,607823.86,682615.48,C662283151,602534.57,527742.95,0,0
476,CASH_OUT,82971.62,C2145128705,0.0,0.0,C2003576050,192803.09,275774.7,0,0
476,PAYMENT,196.5,C1217813587,0.0,0.0,M525405746,0.0,0.0,0,0
476,CASH_OUT,106296.98,C1971723509,359779.0,253482.02,C1877515444,805544.91,911841.88,0,0
476,PAYMENT,8639.31,C408674558,0.0,0.0,M815458202,0.0,0.0,0,0
476,CASH_IN,23768.28,C1080969273,5360.0,29128.28,C832265021,0.0,0.0,0,0
476,CASH_IN,307908.14,C1697306604,2737449.72,3045357.86,C1905135264,784674.3,476766.15,0,0
476,PAYMENT,2492.02,C1013708472,17298.0,14805.98,M1094815058,0.0,0.0,0,0
476,PAYMENT,5020.84,C1582273161,100114.0,95093.16,M1238711841,0.0,0.0,0,0
476,CASH_IN,53910.26,C1812677433,2928901.96,2982812.22,C1804229996,442262.89,388352.64,0,0
476,CASH_IN,84048.71,C1580293457,50575.0,134623.71,C1854795995,8283190.63,8199141.93,0,0
476,CASH_OUT,468599.79,C360538311,468599.79,0.0,C1834951696,37278.5,505878.3,1,0
476,CASH_OUT,115483.39,C1300382992,0.0,0.0,C1199777886,15304122.69,15419606.08,0,0
476,CASH_IN,268796.74,C636161015,109700.94,378497.68,C1115649422,399662.56,130865.81,0,0
476,CASH_IN,138413.16,C1201835038,20883.0,159296.16,C430456742,0.0,0.0,0,0
476,TRANSFER,1530981.55,C1627897286,0.0,0.0,C1470350443,2572927.47,4103909.02,0,0
476,CASH_IN,255486.93,C430470035,31421.0,286907.93,C2039390350,0.0,0.0,0,0
476,PAYMENT,2437.1,C418595801,0.0,0.0,M540247169,0.0,0.0,0,0
476,CASH_OUT,149194.47,C1090447355,0.0,0.0,C906530326,12136297.33,12285491.8,0,0
476,PAYMENT,20925.1,C1283772502,0.0,0.0,M1290009987,0.0,0.0,0,0
476,CASH_IN,41265.71,C1349625874,10077.0,51342.71,C1822967442,127763.66,86497.94,0,0
476,TRANSFER,1614533.06,C291333727,0.0,0.0,C299933844,2224088.83,3838621.89,0,0
476,PAYMENT,370.91,C750904386,539274.45,538903.54,M147233366,0.0,0.0,0,0
476,PAYMENT,3076.87,C2066360967,0.0,0.0,M1305986516,0.0,0.0,0,0
476,CASH_OUT,62332.41,C1965852798,0.0,0.0,C1188310421,573279.61,635612.02,0,0
476,PAYMENT,2475.18,C383279852,0.0,0.0,M392832455,0.0,0.0,0,0
476,CASH_OUT,106057.32,C1894872737,0.0,0.0,C1593812038,644632.23,750689.54,0,0
476,CASH_OUT,206185.91,C245963242,0.0,0.0,C1234067415,521101.83,727287.75,0,0
476,CASH_OUT,257795.75,C54557092,0.0,0.0,C1083467275,2819320.35,3077116.1,0,0
476,CASH_IN,167781.3,C777631353,10237.0,178018.3,C1637519782,52855.2,0.0,0,0
476,CASH_OUT,191731.44,C178007091,112.0,0.0,C382101442,2757521.8,2949253.24,0,0
477,TRANSFER,1720600.92,C535695455,1720600.92,0.0,C888712424,0.0,0.0,1,0
477,TRANSFER,6646879.72,C2023738276,6646879.72,0.0,C1104022737,0.0,0.0,1,0
477,TRANSFER,815297.9,C1885333477,815297.9,0.0,C742632200,0.0,0.0,1,0
477,CASH_OUT,338293.14,C1232836519,338293.14,0.0,C1361370826,4293922.64,4632215.78,1,0
477,TRANSFER,338293.14,C958803448,338293.14,0.0,C229298168,0.0,0.0,1,0
477,CASH_OUT,6646879.72,C356905617,6646879.72,0.0,C1736990542,1290212.82,7937092.54,1,0
477,TRANSFER,9639524.7,C1490771263,9639524.7,0.0,C486822956,0.0,0.0,1,0
477,CASH_OUT,1720600.92,C1928293922,1720600.92,0.0,C2120663616,5085691.59,6806292.51,1,0
477,CASH_OUT,815297.9,C533672978,815297.9,0.0,C1910425961,363475.49,1178773.39,1,0
477,CASH_OUT,9639524.7,C560583390,9639524.7,0.0,C1975522590,0.0,9639524.7,1,0
478,PAYMENT,10533.26,C2119140310,148.0,0.0,M147068388,0.0,0.0,0,0
478,CASH_OUT,54747.84,C2072780873,34390.0,0.0,C312719592,200271.24,255019.08,0,0
478,PAYMENT,2348.12,C1493155046,62622.0,60273.88,M407626206,0.0,0.0,0,0
478,PAYMENT,5544.22,C1529568580,12787.0,7242.78,M1983591562,0.0,0.0,0,0
478,PAYMENT,4710.56,C1323694641,0.0,0.0,M1784084365,0.0,0.0,0,0
478,PAYMENT,6727.83,C1486297835,0.0,0.0,M4089354,0.0,0.0,0,0
478,CASH_OUT,245734.5,C547452767,0.0,0.0,C1995458776,451589.91,697324.41,0,0
478,CASH_OUT,51183.25,C1702286599,51183.25,0.0,C2107067819,0.0,51183.25,1,0
478,TRANSFER,51183.25,C1783931496,51183.25,0.0,C10748060,0.0,0.0,1,0
478,CASH_OUT,829286.58,C63485295,829286.58,0.0,C801090621,178393.69,1007680.27,1,0
478,TRANSFER,829286.58,C1357479917,829286.58,0.0,C2091222833,0.0,0.0,1,0
478,CASH_OUT,2254718.25,C1472018335,2254718.25,0.0,C1247462330,123702.38,2378420.62,1,0
478,TRANSFER,2254718.25,C1119251343,2254718.25,0.0,C1394440708,0.0,0.0,1,0
478,PAYMENT,7349.87,C296262272,0.0,0.0,M690624032,0.0,0.0,0,0
478,PAYMENT,11022.94,C1660260949,9238.0,0.0,M1390308186,0.0,0.0,0,0
478,PAYMENT,5090.65,C144433621,981005.0,975914.35,M1539200424,0.0,0.0,0,0
478,PAYMENT,13753.44,C867758725,0.0,0.0,M330535374,0.0,0.0,0,0
478,PAYMENT,5004.36,C581245004,12483.0,7478.64,M625225541,0.0,0.0,0,0
478,TRANSFER,3681008.24,C611240644,140187.63,0.0,C1109859206,4790281.95,8471290.2,0,0
478,PAYMENT,15449.4,C2139661070,49641.0,34191.6,M1445960476,0.0,0.0,0,0
478,PAYMENT,11294.88,C1469968901,163913.0,152618.12,M714090662,0.0,0.0,0,0
478,PAYMENT,2174.0,C837331927,0.0,0.0,M936190862,0.0,0.0,0,0
478,PAYMENT,3311.43,C1142709949,1543.0,0.0,M1261651272,0.0,0.0,0,0
478,CASH_IN,51278.96,C863395361,5649929.25,5701208.22,C280893743,2455918.6,2404639.63,0,0
478,PAYMENT,14279.12,C1430006732,11742.0,0.0,M1626976608,0.0,0.0,0,0
478,PAYMENT,8484.02,C791644011,11505.0,3020.98,M1201571042,0.0,0.0,0,0
478,PAYMENT,10482.11,C795614736,297954.9,287472.78,M652639310,0.0,0.0,0,0
478,PAYMENT,10999.5,C87400523,41563.0,30563.5,M1025072816,0.0,0.0,0,0
478,CASH_OUT,183042.95,C287883085,6145.0,0.0,C1353674515,131961.22,315004.17,0,0
478,CASH_IN,131712.92,C326433439,6994675.04,7126387.97,C249166169,363468.98,231756.06,0,0
478,CASH_IN,110392.68,C600587013,101900.0,212292.68,C267499795,0.0,0.0,0,0
478,PAYMENT,5663.9,C966859879,0.0,0.0,M1066367520,0.0,0.0,0,0
478,PAYMENT,7946.07,C527576532,6913.7,0.0,M914392810,0.0,0.0,0,0
478,PAYMENT,2535.21,C8951794,21118.0,18582.79,M115849960,0.0,0.0,0,0
478,PAYMENT,24063.13,C357530289,0.0,0.0,M623665262,0.0,0.0,0,0
478,PAYMENT,17522.11,C171775672,31244.0,13721.89,M2102613503,0.0,0.0,0,0
478,PAYMENT,1211.42,C920470488,681.0,0.0,M1074571398,0.0,0.0,0,0
478,TRANSFER,3240375.4,C595129866,12413.05,0.0,C2011860169,6042898.2,9283273.6,0,0
478,TRANSFER,216039.18,C1250700774,195.0,0.0,C1537190564,0.0,216039.18,0,0
478,PAYMENT,11408.01,C1209594003,0.0,0.0,M2064517082,0.0,0.0,0,0
478,CASH_IN,137950.17,C287508303,4424155.6,4562105.77,C356132542,321517.27,183567.1,0,0
478,CASH_IN,50321.18,C1348439132,2839896.59,2890217.78,C649732972,4591033.14,4540711.96,0,0
478,PAYMENT,14455.68,C942744362,20912.0,6456.32,M1122670493,0.0,0.0,0,0
478,PAYMENT,15280.31,C667123502,40734.0,25453.69,M2091327103,0.0,0.0,0,0
478,CASH_IN,40427.29,C293267797,5321884.7,5362311.99,C1581892133,82326.94,41899.65,0,0
478,PAYMENT,3710.2,C1596042890,8140.0,4429.8,M1803977542,0.0,0.0,0,0
478,CASH_IN,86899.44,C587073070,8506978.61,8593878.05,C1098154168,1435561.27,1348661.83,0,0
478,PAYMENT,200.61,C1710424318,6109.0,5908.39,M1595943377,0.0,0.0,0,0
478,CASH_IN,64270.28,C2126377904,854304.66,918574.94,C646004138,95071.37,30801.09,0,0
478,CASH_OUT,117919.51,C1210237833,0.0,0.0,C675223042,529940.44,647859.95,0,0
478,CASH_OUT,52675.36,C1277290253,21442.0,0.0,C631184073,4962539.06,5015214.41,0,0
478,CASH_IN,305403.9,C1645977532,107439.0,412842.9,C544752306,627823.98,322420.09,0,0
478,PAYMENT,17581.46,C976687672,478892.0,461310.54,M1149903126,0.0,0.0,0,0
478,PAYMENT,2904.61,C1642838564,0.0,0.0,M1570209534,0.0,0.0,0,0
478,PAYMENT,13341.63,C888110820,27417.0,14075.37,M286083965,0.0,0.0,0,0
478,PAYMENT,15998.74,C152989416,14729.0,0.0,M1688632473,0.0,0.0,0,0
478,PAYMENT,12211.85,C1443779084,284146.43,271934.58,M1989965069,0.0,0.0,0,0
478,PAYMENT,4964.1,C1189283161,81449.0,76484.9,M877723405,0.0,0.0,0,0
478,PAYMENT,2051.37,C121669354,90511.0,88459.63,M1230378421,0.0,0.0,0,0
478,TRANSFER,380485.16,C1772538594,0.0,0.0,C749095981,13111284.9,13491770.05,0,0
479,TRANSFER,171193.14,C1466458931,7136.0,0.0,C753772335,0.0,171193.14,0,0
479,PAYMENT,38587.51,C152401005,0.0,0.0,M469824388,0.0,0.0,0,0
479,CASH_OUT,6669495.34,C155884105,6669495.34,0.0,C52395788,251579.17,6921074.51,1,0
479,PAYMENT,1151.14,C448535927,6268.0,5116.86,M1685920758,0.0,0.0,0,0
479,CASH_OUT,284369.16,C786811124,63821.69,0.0,C742494043,8243548.62,8527917.77,0,0
479,PAYMENT,6381.92,C1947754676,102493.82,96111.9,M805921966,0.0,0.0,0,0
479,PAYMENT,1008.85,C194047481,20849.0,19840.15,M1300231334,0.0,0.0,0,0
479,CASH_OUT,286803.74,C1119901457,10853.34,0.0,C862176309,7133080.79,7419884.53,0,0
479,PAYMENT,1508.83,C495443132,12443.0,10934.17,M1071356506,0.0,0.0,0,0
479,CASH_IN,121568.23,C961905018,1749936.82,1871505.05,C268922217,329562.77,207994.54,0,0
479,CASH_OUT,281620.4,C11713185,21725.75,0.0,C703815574,3783805.34,4065425.74,0,0
479,CASH_IN,29648.3,C1300688565,6190283.58,6219931.89,C355197922,592839.47,563191.17,0,0
479,PAYMENT,3062.94,C1747438705,152400.0,149337.06,M2038122252,0.0,0.0,0,0
479,PAYMENT,326.28,C1214851972,20851.0,20524.72,M229980096,0.0,0.0,0,0
479,PAYMENT,8280.97,C1219936271,0.0,0.0,M401199020,0.0,0.0,0,0
479,PAYMENT,21959.57,C1708410040,14248.5,0.0,M536205294,0.0,0.0,0,0
479,PAYMENT,8668.46,C1084651210,9670.3,1001.84,M747811552,0.0,0.0,0,0
479,PAYMENT,15687.58,C1095013836,48025.22,32337.64,M163031760,0.0,0.0,0,0
479,PAYMENT,2044.43,C1054169570,2291.0,246.57,M1538941395,0.0,0.0,0,0
479,PAYMENT,5174.05,C2069526772,51099.0,45924.95,M1702394945,0.0,0.0,0,0
479,PAYMENT,11516.71,C1813123187,51635.0,40118.29,M1011435522,0.0,0.0,0,0
479,PAYMENT,5663.15,C285720514,121.0,0.0,M135911462,0.0,0.0,0,0
479,CASH_OUT,165385.34,C872328768,0.0,0.0,C1066214930,368956.0,534341.33,0,0
479,PAYMENT,12480.22,C847073561,75546.0,63065.78,M1314396368,0.0,0.0,0,0
479,CASH_OUT,161164.95,C846726989,0.0,0.0,C1793812389,6009551.47,6170716.42,0,0
479,CASH_OUT,799517.33,C1299137401,799517.33,0.0,C466144148,67824.14,867341.47,1,0
479,TRANSFER,799517.33,C805718496,799517.33,0.0,C1770271268,0.0,0.0,1,0
479,PAYMENT,2120.04,C633426657,0.0,0.0,M555753553,0.0,0.0,0,0
479,CASH_OUT,127659.98,C1423778903,0.0,0.0,C78672145,254728.92,382388.9,0,0
479,TRANSFER,6669495.34,C1780532253,6669495.34,0.0,C2065569880,0.0,0.0,1,0
480,TRANSFER,644781.76,C1053760019,644781.76,0.0,C902583523,0.0,0.0,1,0
480,CASH_OUT,181104.66,C1368229796,181104.66,0.0,C491258942,205812.52,386917.18,1,0
480,TRANSFER,181104.66,C2060560456,181104.66,0.0,C297560462,0.0,0.0,1,0
480,TRANSFER,146743.13,C159173164,146743.13,0.0,C1585124596,0.0,0.0,1,0
480,CASH_OUT,146743.13,C705070035,146743.13,0.0,C1831159717,140211.84,286954.97,1,0
480,CASH_OUT,644781.76,C541658626,644781.76,0.0,C911995008,0.0,644781.76,1,0
481,TRANSFER,832811.84,C1215783470,832811.84,0.0,C1131260473,0.0,0.0,1,0
481,CASH_OUT,190215.18,C884840595,190215.18,0.0,C1836069154,0.0,190215.18,1,0
481,TRANSFER,190215.18,C1544182108,190215.18,0.0,C1927390532,0.0,0.0,1,0
481,TRANSFER,20296.68,C1415686677,20296.68,0.0,C384177810,0.0,0.0,1,0
481,TRANSFER,130668.56,C349322282,130668.56,0.0,C1470984619,0.0,0.0,1,0
481,TRANSFER,305183.84,C1457867360,305183.84,0.0,C1143524875,0.0,0.0,1,0
481,CASH_OUT,130668.56,C1722932683,130668.56,0.0,C1992581465,2403740.71,2534409.27,1,0
481,CASH_OUT,548677.33,C676285921,548677.33,0.0,C1205336218,139582.33,688259.65,1,0
481,CASH_OUT,20296.68,C2072968042,20296.68,0.0,C1480258945,129269.88,149566.56,1,0
481,CASH_OUT,1710180.37,C670354135,1710180.37,0.0,C577804571,934700.52,2644880.89,1,0
481,CASH_OUT,832811.84,C1897651048,832811.84,0.0,C372865996,0.0,832811.84,1,0
481,TRANSFER,1710180.37,C2136325294,1710180.37,0.0,C1970232075,0.0,0.0,1,0
481,TRANSFER,548677.33,C703367289,548677.33,0.0,C428179224,0.0,0.0,1,0
481,CASH_OUT,305183.84,C1505496365,305183.84,0.0,C1263395993,470854.17,776038.0,1,0
482,TRANSFER,732198.35,C1898408959,732198.35,0.0,C38559733,0.0,0.0,1,0
482,CASH_OUT,732198.35,C2105445146,732198.35,0.0,C10585515,673285.12,1405483.47,1,0
482,TRANSFER,296186.51,C792080112,296186.51,0.0,C1606793865,0.0,0.0,1,0
482,CASH_OUT,296186.51,C306373969,296186.51,0.0,C1858951589,668223.65,964410.16,1,0
482,CASH_OUT,24382.08,C805912404,24382.08,0.0,C2095346026,6866.91,31248.99,1,0
482,TRANSFER,75659.33,C807173004,75659.33,0.0,C1577384296,0.0,0.0,1,0
482,TRANSFER,1059347.56,C1918912745,1059347.56,0.0,C1999367128,0.0,0.0,1,0
482,CASH_OUT,1059347.56,C1625110990,1059347.56,0.0,C1705027319,234543.3,1293890.85,1,0
482,CASH_OUT,132438.82,C561223504,132438.82,0.0,C212208463,0.0,132438.82,1,0
482,TRANSFER,132438.82,C677179162,132438.82,0.0,C520559752,0.0,0.0,1,0
482,TRANSFER,37831.15,C1162461767,37831.15,0.0,C1883074444,0.0,0.0,1,0
482,TRANSFER,24382.08,C561470318,24382.08,0.0,C1565320699,0.0,0.0,1,0
482,CASH_OUT,75659.33,C1659770923,75659.33,0.0,C381855260,850226.66,925885.99,1,0
482,TRANSFER,1451083.08,C1888769481,1451083.08,0.0,C1653981424,0.0,0.0,1,0
482,CASH_OUT,37831.15,C1939829449,37831.15,0.0,C1329996187,918489.62,956320.77,1,0
482,CASH_OUT,1451083.08,C727140107,1451083.08,0.0,C1279293168,0.0,1451083.08,1,0
483,CASH_IN,73805.84,C907728986,7469788.39,7543594.23,C1944894800,425152.49,351346.65,0,0
483,PAYMENT,1566.49,C1582615555,3406.0,1839.51,M991479429,0.0,0.0,0,0
483,TRANSFER,7576324.61,C149249593,7576324.61,0.0,C210740885,0.0,0.0,1,0
483,CASH_OUT,7576324.61,C195861117,7576324.61,0.0,C1350236324,0.0,7576324.61,1,0
483,DEBIT,963.29,C1237045559,1008.0,44.71,C540576331,171726.89,172690.18,0,0
483,CASH_OUT,3488355.65,C1658688393,3488355.65,0.0,C2021292359,177670.78,3666026.43,1,0
483,PAYMENT,891.83,C995723496,14713.0,13821.17,M869837936,0.0,0.0,0,0
483,CASH_OUT,526119.49,C1055498407,526119.49,0.0,C277547037,340510.43,866629.92,1,0
483,TRANSFER,526119.49,C701300416,526119.49,0.0,C2001415186,0.0,0.0,1,0
483,CASH_OUT,22990.73,C919319560,22990.73,0.0,C856187523,3279840.64,3302831.37,1,0
483,TRANSFER,22990.73,C1418432811,22990.73,0.0,C1543578666,0.0,0.0,1,0
483,CASH_IN,182351.86,C470739268,8791521.61,8973873.47,C775516889,310614.13,128262.27,0,0
483,CASH_IN,221921.17,C1176838271,3346218.19,3568139.36,C849327153,547795.47,325874.3,0,0
483,CASH_IN,73825.65,C580351721,6104530.24,6178355.89,C212933870,583278.96,509453.31,0,0
483,CASH_IN,118589.38,C682848903,9451896.26,9570485.64,C1450872799,14675441.45,14556852.07,0,0
483,CASH_IN,473.45,C1131333204,9906591.16,9907064.61,C398075921,2417056.51,2416583.06,0,0
483,TRANSFER,1370740.53,C542031227,0.0,0.0,C2033924123,1398217.31,2768957.83,0,0
483,TRANSFER,3488355.65,C1713336918,3488355.65,0.0,C1279746199,0.0,0.0,1,0
484,TRANSFER,26654.46,C755286039,26654.46,0.0,C2094079166,0.0,0.0,1,0
484,CASH_OUT,26654.46,C473772146,26654.46,0.0,C1600956649,1575093.13,1601747.59,1,0
484,CASH_OUT,156220.74,C389614238,156220.74,0.0,C643171110,0.0,156220.74,1,0
484,CASH_OUT,67692.41,C1608782511,67692.41,0.0,C465350675,25595.6,93288.0,1,0
484,TRANSFER,156220.74,C1677319859,156220.74,0.0,C581356334,0.0,0.0,1,0
484,TRANSFER,67692.41,C1373191789,67692.41,0.0,C542398643,0.0,0.0,1,0
485,TRANSFER,471906.6,C17156930,471906.6,0.0,C1931513332,0.0,0.0,1,0
485,CASH_OUT,1425802.24,C1247391276,1425802.24,0.0,C2010547624,3978784.16,5404586.4,1,0
485,CASH_OUT,2755588.11,C164780972,2755588.11,0.0,C380842084,2758109.87,5513697.98,1,0
485,TRANSFER,2755588.11,C600644430,2755588.11,0.0,C1183535106,0.0,0.0,1,0
485,CASH_OUT,53107.96,C1568950252,53107.96,0.0,C370224798,9062662.62,9115770.58,1,0
485,TRANSFER,1425802.24,C899490900,1425802.24,0.0,C1200745570,0.0,0.0,1,0
485,CASH_OUT,471906.6,C437383157,471906.6,0.0,C943161690,5930.71,477837.3,1,0
485,CASH_OUT,277485.25,C1606328682,277485.25,0.0,C435666818,0.0,277485.25,1,0
485,TRANSFER,277485.25,C1505030258,277485.25,0.0,C275418011,0.0,0.0,1,0
485,TRANSFER,3351304.78,C1844195426,3351304.78,0.0,C832338176,0.0,0.0,1,0
485,CASH_OUT,3351304.78,C1558861751,3351304.78,0.0,C939990653,299999.02,3651303.79,1,0
485,TRANSFER,53107.96,C1398662623,53107.96,0.0,C840864986,0.0,0.0,1,0
486,CASH_OUT,214793.32,C852832309,214793.32,0.0,C781959592,0.0,214793.32,1,0
486,CASH_OUT,1290619.25,C790188952,1290619.25,0.0,C472356199,0.0,1290619.25,1,0
486,TRANSFER,214793.32,C2140495649,214793.32,0.0,C423543548,0.0,0.0,1,0
486,TRANSFER,143500.62,C1190315879,143500.62,0.0,C1109288229,0.0,0.0,1,0
486,TRANSFER,1290619.25,C1298336422,1290619.25,0.0,C66079679,0.0,0.0,1,0
486,CASH_OUT,4505012.56,C1075946907,4505012.56,0.0,C1978376659,0.0,4505012.56,1,0
486,CASH_OUT,143500.62,C1105017179,143500.62,0.0,C1386404249,0.0,143500.62,1,0
486,TRANSFER,4505012.56,C1899244815,4505012.56,0.0,C1848485369,0.0,0.0,1,0
487,PAYMENT,159.95,C870537213,128225.0,128065.05,M1892398067,0.0,0.0,0,0
487,TRANSFER,882637.83,C467131548,882637.83,0.0,C170544554,0.0,0.0,1,0
487,CASH_IN,117490.88,C1258053663,92935.01,210425.89,C2012775515,240564.42,123073.54,0,0
487,PAYMENT,1446.18,C1655177644,7362.06,5915.88,M228497756,0.0,0.0,0,0
487,CASH_OUT,80301.91,C691105067,32237.0,0.0,C389479822,1836763.07,1917064.97,0,0
487,PAYMENT,2259.3,C673525208,240359.0,238099.7,M285938881,0.0,0.0,0,0
487,CASH_IN,50160.16,C1306658886,7935746.42,7985906.58,C1593110251,57330.59,7170.43,0,0
487,PAYMENT,17515.46,C1715652793,0.0,0.0,M60557002,0.0,0.0,0,0
487,PAYMENT,8714.88,C85470128,0.0,0.0,M1460641628,0.0,0.0,0,0
487,PAYMENT,3462.93,C737756051,0.0,0.0,M283544932,0.0,0.0,0,0
487,PAYMENT,1673.33,C134338984,1095.0,0.0,M1906886745,0.0,0.0,0,0
487,CASH_OUT,1035401.2,C1689112462,1035401.2,0.0,C353554883,4906677.4,5942078.6,1,0
487,TRANSFER,321307.31,C509024717,321307.31,0.0,C136074678,0.0,0.0,1,0
487,TRANSFER,1035401.2,C863742411,1035401.2,0.0,C1644420879,0.0,0.0,1,0
487,CASH_OUT,142260.32,C414973722,31188.14,0.0,C2050229306,1445474.99,1587735.31,0,0
487,PAYMENT,1894.25,C2111714297,33026.0,31131.75,M120550300,0.0,0.0,0,0
487,CASH_OUT,882637.83,C1094519972,882637.83,0.0,C1202883151,6493.14,889130.97,1,0
487,TRANSFER,367980.99,C1573491047,367980.99,0.0,C1416004532,0.0,0.0,1,0
487,TRANSFER,1205760.86,C1553540945,1205760.86,0.0,C758612821,0.0,0.0,1,0
487,CASH_OUT,1205760.86,C408988375,1205760.86,0.0,C131871009,8682013.45,9887774.3,1,0
487,CASH_OUT,321307.31,C28062325,321307.31,0.0,C2067322767,716857.2,1038164.5,1,0
487,CASH_OUT,84853.17,C226809648,0.0,0.0,C2078515330,187023.7,271876.88,0,0
487,PAYMENT,7872.4,C786645538,7373.0,0.0,M1815337054,0.0,0.0,0,0
487,CASH_IN,2415.42,C426374756,454794.63,457210.04,C25519644,64993.24,62577.82,0,0
487,CASH_IN,154511.69,C1636000587,4389029.81,4543541.5,C1894379581,248000.14,93488.46,0,0
487,PAYMENT,5507.69,C149428977,0.0,0.0,M1599290422,0.0,0.0,0,0
487,PAYMENT,1888.92,C1440257442,10552.0,8663.08,M1919714634,0.0,0.0,0,0
487,PAYMENT,3149.22,C759807399,30434.0,27284.78,M1284333223,0.0,0.0,0,0
487,TRANSFER,48333.56,C1877415002,30655.0,0.0,C1060488927,96037.18,144370.73,0,0
487,PAYMENT,14042.84,C734034687,3333.13,0.0,M219487592,0.0,0.0,0,0
487,TRANSFER,1610110.66,C56372848,1610110.66,0.0,C583505603,0.0,0.0,1,0
487,CASH_OUT,609400.88,C1997658145,609400.88,0.0,C688618982,1620065.35,2229466.23,1,0
487,CASH_OUT,1610110.66,C626221636,1610110.66,0.0,C1866292696,17821.53,1627932.2,1,0
487,CASH_IN,220269.82,C305821491,1870778.86,2091048.67,C1344359082,1340278.9,1120009.08,0,0
487,PAYMENT,2492.52,C1144074200,248.3,0.0,M784079057,0.0,0.0,0,0
487,TRANSFER,265254.75,C1423153140,9147.0,0.0,C1960946309,1962391.97,2227646.72,0,0
487,PAYMENT,3796.12,C230862586,52804.0,49007.88,M1703542178,0.0,0.0,0,0
487,TRANSFER,609400.88,C1295000556,609400.88,0.0,C1061559557,0.0,0.0,1,0
487,PAYMENT,3335.06,C97650719,260.0,0.0,M75216622,0.0,0.0,0,0
487,PAYMENT,1358.93,C1497420280,99938.0,98579.07,M1865785718,0.0,0.0,0,0
487,CASH_OUT,367980.99,C556184876,367980.99,0.0,C1449793778,38222.61,406203.6,1,0
487,PAYMENT,4621.73,C600884022,24641.0,20019.27,M1591498664,0.0,0.0,0,0
487,PAYMENT,389.45,C248469222,9022.0,8632.55,M622391484,0.0,0.0,0,0
487,PAYMENT,4864.39,C1479847670,95930.0,91065.61,M744557640,0.0,0.0,0,0
488,TRANSFER,27696.89,C928616706,27696.89,0.0,C911339546,0.0,0.0,1,0
488,CASH_OUT,5363795.31,C1085308330,5363795.31,0.0,C403495240,33769.18,5397564.49,1,0
488,CASH_OUT,326052.83,C1348697498,326052.83,0.0,C499332323,0.0,326052.83,1,0
488,TRANSFER,50279.4,C260298539,50279.4,0.0,C1861429530,0.0,0.0,1,0
488,CASH_OUT,50279.4,C732624402,50279.4,0.0,C1786899731,1108375.76,1158655.16,1,0
488,TRANSFER,326052.83,C726617458,326052.83,0.0,C1996615895,0.0,0.0,1,0
488,TRANSFER,5363795.31,C46940943,5363795.31,0.0,C1142866922,0.0,0.0,1,0
488,CASH_OUT,27696.89,C1714051510,27696.89,0.0,C502023164,352139.13,379836.02,1,0
489,TRANSFER,1189986.88,C1481892464,1189986.88,0.0,C1868266376,0.0,0.0,1,0
489,TRANSFER,101081.12,C289774611,101081.12,0.0,C359505480,0.0,0.0,1,0
489,TRANSFER,934314.89,C984959096,934314.89,0.0,C134109335,0.0,0.0,1,0
489,CASH_OUT,177925.98,C1173355296,177925.98,0.0,C265276524,70857.67,248783.65,1,0
